LotFrontage,LotArea,Street,LotShape,Utilities,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,MiscVal,YrSold,SimplOverallQual,SimplOverallCond,SimplPoolQC,SimplGarageCond,SimplGarageQual,SimplFireplaceQu,SimplFunctional,SimplKitchenQual,SimplHeatingQC,SimplBsmtFinType1,SimplBsmtFinType2,SimplBsmtCond,SimplBsmtQual,SimplExterCond,SimplExterQual,OverallGrade,GarageGrade,ExterGrade,KitchenScore,FireplaceScore,GarageScore,PoolScore,SimplOverallGrade,SimplExterGrade,SimplPoolScore,SimplGarageScore,SimplFireplaceScore,SimplKitchenScore,TotalBath,AllSF,AllFlrsSF,AllPorchSF,HasMasVnr,BoughtOffPlan,MSSubClass_SC120,MSSubClass_SC160,MSSubClass_SC180,MSSubClass_SC190,MSSubClass_SC20,MSSubClass_SC30,MSSubClass_SC40,MSSubClass_SC45,MSSubClass_SC50,MSSubClass_SC60,MSSubClass_SC70,MSSubClass_SC75,MSSubClass_SC80,MSSubClass_SC85,MSSubClass_SC90,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Alley_1,Alley_2,Alley_None,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_ClyTile,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,CentralAir_N,CentralAir_Y,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_No,GarageFinish_Fin,GarageFinish_No,GarageFinish_RFn,GarageFinish_Unf,Fence_GdPrv,Fence_GdWo,Fence_MnPrv,Fence_MnWw,Fence_No,MiscFeature_Gar2,MiscFeature_No,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,MoSold_Apr,MoSold_Aug,MoSold_Dec,MoSold_Feb,MoSold_Jan,MoSold_Jul,MoSold_Jun,MoSold_Mar,MoSold_May,MoSold_Nov,MoSold_Oct,MoSold_Sep,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
105,9.644198555,1.098612289,1.609437912,1.609437912,1.386294361,10,1.791759469,7.605392365,7.605392365,5.303304908,1.791759469,1.386294361,1.791759469,1.386294361,1.386294361,6,7.477604243,1.791759469,6.29156914,6.670766321,8.037543185,1.791759469,7.784473236,0,0,7.784473236,0.693147181,0,2,0,2,0.693147181,5,2.397895273,2.197224577,1.098612289,4,7.605392365,3,672,1.386294361,1.386294361,1.098612289,0,4.290459441,0,0,5.141663557,0,0,0,2009,3,1.098612289,0,0.693147181,0.693147181,2,1.609437912,2,1.098612289,1.098612289,1.098612289,0.693147181,2,0.693147181,1.098612289,50,2.302585093,2.772588722,1.791759469,2.197224577,2016,0,6,1.098612289,0,6.51174533,1.609437912,2,3,8.611957768,7.784473236,5.493061443,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
92,9.401704257,1.098612289,1.609437912,1.609437912,1.386294361,4,1.609437912,7.578656851,7.578656851,5.602118821,1.386294361,1.386294361,1.386294361,1.386294361,0,5,4.8978398,0.693147181,0,7.176254532,7.273092596,1.386294361,7.273092596,0,0,7.273092596,0,0,2,0,4,1.098612289,2,2.197224577,2.197224577,0,0,7.591357047,0,0,0,0,1.098612289,0,0,0,0,0,0,0,0,2008,2,1.098612289,0,0,0,0,1.609437912,1,0.693147181,1.098612289,0.693147181,0.693147181,1,0.693147181,0.693147181,16,0,2.302585093,1.609437912,0,0,0,4,0.693147181,0,0,0,2,2,7.965892735,7.273092596,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
52,8.738895705,1.098612289,1.609437912,1.609437912,1.386294361,5,2.079441542,7.565793282,7.59739632,0,1.386294361,1.386294361,1.386294361,1.386294361,0,1,0,0.693147181,0,6.983789965,6.983789965,1.386294361,7.029087564,6.100318952,0,7.361375429,0,0,2,0,3,0.693147181,3,2.197224577,2.197224577,0.693147181,4,7.565793282,2,360,1.386294361,1.386294361,0.693147181,0,0,0,0,0,0,0,0,2008,2,1.386294361,0,0.693147181,0.693147181,2,1.609437912,1,0.693147181,0.693147181,0.693147181,0.693147181,1,0.693147181,0.693147181,35,2.302585093,2.302585093,1.386294361,1.609437912,1080,0,6,0.693147181,0,5.888877958,1.098612289,1,2,7.883069351,7.361375429,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
53,8.274611946,1.098612289,1.609437912,1.609437912,1.386294361,7,1.791759469,7.604396349,7.604894481,4.290459441,1.609437912,1.386294361,1.791759469,1.386294361,1.098612289,1,0,0.693147181,0,7.138073034,7.138073034,1.791759469,7.138073034,0,0,7.138073034,0,0,2,0,2,0.693147181,4,1.945910149,2.197224577,0.693147181,4,7.604894481,3,648,1.386294361,1.386294361,1.098612289,4.976733742,2.833213344,0,0,0,0,0,0,2007,3,1.098612289,0,0.693147181,0.693147181,2,1.609437912,2,1.098612289,0.693147181,0.693147181,0.693147181,2,0.693147181,1.098612289,35,2.302585093,2.564949357,1.609437912,1.609437912,1944,0,6,1.098612289,0,6.475432717,1.098612289,2,2,7.830822995,7.138073034,2.833213344,1,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
70,9.076923259,1.098612289,1.609437912,1.609437912,1.386294361,7,1.791759469,7.598399329,7.598900457,0,1.609437912,1.609437912,1.609437912,1.386294361,0,6,6.466144724,0.693147181,0,5.613128106,6.820016365,1.791759469,6.839476438,6.883462586,0,7.554334824,0.693147181,0,2,0.693147181,4,0.693147181,4,2.197224577,2.197224577,0.693147181,3,7.598399329,2,493,1.386294361,1.386294361,1.098612289,4.976733742,4.8978398,0,0,0,0,0,0,2008,3,1.098612289,0,0.693147181,0.693147181,1,1.609437912,2,1.098612289,1.098612289,0.693147181,0.693147181,2,1.098612289,1.098612289,35,2.302585093,2.833213344,1.609437912,1.386294361,1479,0,6,1.609437912,0,6.202535517,0.693147181,2,3.5,7.945909599,7.554334824,4.8978398,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
73,9.195835686,1.098612289,1.609437912,1.609437912,1.386294361,6,1.791759469,7.579167967,7.579167967,0,1.386294361,1.386294361,1.386294361,1.386294361,0,1,0,0.693147181,0,7.270312886,7.270312886,1.098612289,7.432483808,0,0,7.432483808,0,0,1,0,3,0.693147181,3,2.079441542,2.197224577,0.693147181,4,7.579167967,2,480,1.386294361,1.386294361,1.098612289,0,0,0,0,0,0,0,0,2009,2,1.098612289,0,0.693147181,0.693147181,2,1.609437912,1,0.693147181,0.693147181,0.693147181,0.693147181,1,0.693147181,0.693147181,30,2.302585093,2.302585093,1.386294361,1.609437912,1440,0,4,0.693147181,0,6.17586727,1.098612289,1,1,8.047509511,7.432483808,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
137,9.710691327,1.098612289,1.386294361,1.609437912,1.386294361,6,1.945910149,7.584264818,7.602401336,0,1.609437912,1.386294361,1.386294361,1.386294361,0,5,5.513428746,1.386294361,6.570882962,6.324358962,7.325148958,1.791759469,7.543802868,0,0,7.543802868,0,0,2,0.693147181,2,0.693147181,4,1.945910149,1.791759469,0.693147181,4,7.584264818,2,578,1.386294361,1.386294361,1.098612289,0,0,0,0,0,0,0,0,2010,2,1.098612289,0,0.693147181,0.693147181,2,1.386294361,2,1.098612289,1.098612289,0.693147181,0.693147181,1,0.693147181,1.098612289,36,2.302585093,2.564949357,1.609437912,1.609437912,1734,0,4,1.098612289,0,6.361302478,1.098612289,2,2.5,8.133293861,7.543802868,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,9.325007447,1.098612289,1.386294361,1.609437912,1.386294361,7,1.791759469,7.600402335,7.60090246,0,1.609437912,1.386294361,1.609437912,1.386294361,0,1,0,0.693147181,0,6.836259277,6.836259277,1.609437912,6.863803391,6.836259277,0,7.542743545,0,0,2,0.693147181,4,0.693147181,4,2.397895273,2.197224577,0.693147181,3,7.600402335,2,431,1.386294361,1.386294361,1.098612289,4.49980967,0,0,0,0,0,0,0,2006,3,1.098612289,0,0.693147181,0.693147181,1,1.609437912,2,1.098612289,0.693147181,0.693147181,0.693147181,2,0.693147181,1.098612289,35,2.302585093,2.564949357,1.609437912,1.386294361,1293,0,6,1.098612289,0,6.068425588,0.693147181,2,2.5,7.943427768,7.542743545,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
50,9.059633755,1.098612289,1.609437912,1.609437912,1.386294361,6,1.945910149,7.569411792,7.576097341,0,1.386294361,1.386294361,1.386294361,1.386294361,0,1,0,0.693147181,0,6.66057515,6.66057515,1.386294361,6.66057515,6.391917113,0,7.227662499,0,0,2,0,3,0.693147181,3,2.079441542,2.197224577,0.693147181,4,7.569411792,1,198,1.386294361,1.386294361,0,0,0,0,0,0,0,0,0,2006,2,1.098612289,0,0.693147181,0.693147181,2,1.609437912,1,0.693147181,0.693147181,0.693147181,0.693147181,1,0.693147181,0.693147181,36,2.302585093,2.302585093,1.386294361,1.609437912,594,0,4,0.693147181,0,5.293304825,1.098612289,1,2,7.676473646,7.227662499,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
50,8.699681401,1.098612289,1.609437912,1.609437912,1.386294361,3,2.079441542,7.5750717,7.602401336,0,1.386294361,1.609437912,1.386294361,1.386294361,0,5,5.805134969,0.693147181,0,5.765191103,6.476972363,1.791759469,6.522092798,6.224558429,0,7.076653815,0,0,1,0.693147181,2,0.693147181,3,1.945910149,2.197224577,0,0,7.591861715,1,308,1.386294361,1.386294361,1.098612289,0,5.176149733,0,0,0,0,0,0,2007,1,1.386294361,0,0.693147181,0.693147181,0,1.609437912,1,1.098612289,1.098612289,0.693147181,0.693147181,1,1.098612289,0.693147181,21,2.302585093,2.564949357,1.386294361,0,924,0,3,1.098612289,0,5.733341277,0,1,1.5,7.513709248,7.076653815,5.176149733,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
70,8.645586406,1.098612289,1.609437912,1.609437912,1.386294361,6,2.197224577,7.565793282,7.603897969,0,1.386294361,1.386294361,1.386294361,1.386294361,0,1,0,0.693147181,0,6.701960366,6.701960366,1.791759469,6.701960366,0,0,6.701960366,0,0,1,0,2,0.693147181,4,1.791759469,2.197224577,0,0,7.566828479,1,270,1.098612289,1.098612289,0,0,4.736198448,0,0,0,0,0,0,2006,2,1.386294361,0,0.693147181,0.693147181,0,1.609437912,2,1.098612289,0.693147181,0.693147181,0.693147181,1,0.693147181,0.693147181,48,1.609437912,2.302585093,1.609437912,0,540,0,6,0.693147181,0,5.602118821,0,2,1,7.394493107,6.701960366,4.736198448,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
62,11.16707741,1.098612289,1.386294361,1.609437912,1.098612289,7,1.791759469,7.588829878,7.588829878,0,1.386294361,1.386294361,1.609437912,1.386294361,1.386294361,5,6.486160789,0.693147181,0,6.778784898,7.335633982,1.386294361,7.335633982,0,0,7.335633982,0.693147181,0,2,0,2,0.693147181,4,1.791759469,2.197224577,1.098612289,3,7.588829878,2,576,1.386294361,1.386294361,1.098612289,5.303304908,4.007333185,0,0,0,0,0,0,2006,3,1.098612289,0,0.693147181,0.693147181,1,1.609437912,2,0.693147181,1.098612289,0.693147181,0.693147181,2,0.693147181,0.693147181,35,2.302585093,2.302585093,1.609437912,1.945910149,1728,0,6,0.693147181,0,6.357842267,1.098612289,2,3,8.028455164,7.335633982,4.007333185,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,9.138199694,1.098612289,1.386294361,1.609437912,1.386294361,6,1.791759469,7.599401333,7.599901959,3.761200116,1.609437912,1.386294361,1.791759469,1.386294361,0,5,6.610696045,0.693147181,0,4.875197323,6.771935556,1.791759469,6.790097236,6.767343125,0,7.471363088,0.693147181,0,2,0.693147181,3,0.693147181,3,2.079441542,2.197224577,0,0,7.599401333,2,422,1.386294361,1.386294361,1.098612289,4.976733742,4.812184355,0,0,0,0,0,0,2007,2,1.098612289,0,0.693147181,0.693147181,0,1.609437912,1,1.098612289,1.098612289,0.693147181,0.693147181,2,0.693147181,1.098612289,30,2.302585093,2.564949357,1.386294361,0,1266,0,4,1.098612289,0,6.047372179,0,1,3.5,7.874358825,7.471363088,4.812184355,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
75,9.105090961,1.098612289,1.609437912,1.609437912,1.386294361,8,1.791759469,7.605392365,7.605392365,0,1.609437912,1.386294361,1.609437912,1.386294361,0,1,0,0.693147181,0,6.64509097,6.64509097,1.791759469,6.668228248,6.690842277,0,7.372118028,0,0,2,0.693147181,3,0.693147181,4,1.945910149,2.197224577,0,0,7.605392365,2,676,1.386294361,1.386294361,1.098612289,0,3.433987204,0,0,0,0,0,0,2009,3,1.098612289,0,0.693147181,0.693147181,0,1.609437912,2,1.098612289,0.693147181,0.693147181,0.693147181,2,0.693147181,1.098612289,40,2.302585093,2.564949357,1.609437912,0,2028,0,6,1.098612289,0,6.517671273,0,2,2.5,7.765993079,7.372118028,3.433987204,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
